"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","GA1","GA2","GA3","GA4","GE1","GF1","KA1","MA1","MD1","MW1","OD1","REM","EQD"
"63680099999","2017-03-20T15:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","180,1,N,0026,1","09000,1,9,N","020000,1,9,9","+0265,1","+0205,1","99999,9",,,,"02,1,+00690,1,08,1","01,1,+00750,1,09,1","07,1,+09000,1,01,1",,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00690,1,99,9,99,9","240,M,+0295,1","99999,9,08754,1",,,,"SYN09263680 32570 71805 10265 20205 38754 48/// 87901 333 10295 5//// 82823 81925 87180 555 10225=",
"63680099999","2017-03-21T06:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","005000,1,9,9","+0190,1","+0183,1","99999,9","24,0100,3,1","4,1,02,1","4,1,02,1","03,1,+00510,1,06,1","01,1,+00570,1,09,1",,,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00510,1,99,9,99,9","240,N,+0175,1","99999,9,08790,1",,"05,1",,"SYN11163680 11450 61804 10190 20183 38790 48/// 60104 70544 83302 333 20175 55100 5//// 83617 81919 8607 2 555 10185=",
"63680099999","2017-03-21T09:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","270,1,N,0010,1","99999,9,C,N","009000,1,9,9","+0260,1","+0185,1","99999,9",,"4,1,02,1","2,1,02,1","03,1,+00660,1,08,1","01,1,+00720,1,09,1","04,1,+08100,1,00,1",,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,00660,1,99,9,99,9",,"99999,9,08788,1",,"05,1",,"SYN09263680 31559 42702 10260 20185 38788 48/// 70542 83301 333 5//// 83822 81924 84077 555 10210=","Q01 081003SCOCIG"
"63680099999","2017-03-21T12:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","160,1,N,0021,1","99999,9,9,N","010000,1,9,9","+0274,1","+0184,1","99999,9",,,,"03,1,+00690,1,08,1","01,1,+00750,1,09,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00690,1,99,9,99,9",,,"9,9,999,9,-003,1",,,"SYN08063680 32560 31604 10274 20184 3//// 48/// 83900 333 59003 83823 81925 555 10214=",
"63680099999","2017-03-21T15:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","140,1,N,0021,1","99999,9,C,N","010000,1,9,9","+0260,1","+0188,1","99999,9",,,,"02,1,+00660,1,08,1","01,1,+00720,1,09,1","04,1,+07800,1,00,1",,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00660,1,99,9,99,9","240,M,+0285,1","99999,9,08744,1","9,9,999,9,-010,1",,,"SYN09263680 32560 41404 10260 20188 38744 48/// 82903 333 10285 59010 82822 81924 84076 555 10212=","Q01 078003SCOCIG"
"63680099999","2017-03-22T09:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","110,1,N,0021,1","99999,9,C,N","010000,1,9,9","+0268,1","+0189,1","99999,9",,"4,1,02,1","2,1,02,1","04,1,+00690,1,08,1","01,1,+00750,1,09,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00690,1,99,9,99,9",,"99999,9,08781,1","9,9,999,9,-007,1","02,1",,"SYN08663680 31560 41104 10268 20189 38781 48/// 70242 84900 333 59007 84823 81925 555 10215=","Q01 007503SCOCIG"
"63680099999","2017-03-22T12:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","180,1,N,0010,1","00810,1,C,N","010000,1,9,9","+0285,1","+0195,1","99999,9",,,,"04,1,+00750,1,08,1","01,1,+00810,1,09,1","05,1,+08700,1,00,1",,"9,AGL   ,+99999,+99999","05,99,1,04,1,99,9,00750,1,99,9,99,9",,"99999,9,08746,1","9,9,999,9,-015,1",,,"SYN08663680 32560 51802 10285 20195 38746 48/// 84902 333 59015 84825 81927 85079 555 10225=",
"63680099999","2017-03-22T15:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","180,1,N,0015,1","00750,1,C,N","010000,1,9,9","+0262,1","+0192,1","99999,9",,,,"05,1,+00690,1,08,1","01,1,+00750,1,09,1","07,1,+03600,1,04,1",,"9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,00690,1,99,9,99,9","240,M,+0298,1","99999,9,08742,1","9,9,999,9,-002,1",,,"SYN09263680 32560 71803 10262 20192 38742 48/// 8591/ 333 10298 59002 85823 81925 87462 555 10215=",
"63680099999","2017-03-23T06:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","005000,1,9,9","+0210,1","+0198,1","99999,9","24,0110,3,1","4,1,02,1","4,1,02,1","02,1,+00540,1,08,1","01,1,+00600,1,09,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00540,1,99,9,99,9","240,N,+0185,1","99999,9,08785,1",,"42,1",,"SYN11163680 11450 42502 10210 20198 38785 48/// 60114 74244 82911 333 20185 55080 58011 82818 81920 8446 0 555 10202=",
"63680099999","2017-03-23T09:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0272,1","+0191,1","99999,9",,"4,1,02,1","2,1,02,1","03,1,+00690,1,08,1","01,1,+00750,1,09,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00690,1,99,9,99,9",,"99999,9,08782,1","9,9,999,9,+001,1","02,1",,"SYN08663680 31560 31802 10272 20191 38782 48/// 70242 83900 333 58001 83823 81925 555 10218=",
"63680099999","2017-03-23T12:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","999,9,C,0000,1","99999,9,C,N","010000,1,9,9","+0245,1","+0208,1","99999,9","06,0020,3,1","9,1,02,1","6,1,02,1","04,1,+00660,1,08,1","01,1,+00720,1,09,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00660,1,99,9,99,9",,"99999,9,08759,1","9,9,999,9,+013,1","21,1",,"SYN09263680 11560 40000 10245 20208 38759 48/// 60021 72196 84900 333 58013 84822 81924 555 10220=","Q01 007203SCOCIG"
"63680099999","2017-03-23T15:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","020000,1,9,9","+0270,1","+0203,1","99999,9",,,,"02,1,+00690,1,08,1","01,1,+00750,1,09,1",,,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00690,1,99,9,99,9","240,M,+0290,1","99999,9,08742,1","9,9,999,9,+000,1",,,"SYN08663680 32570 60502 10270 20203 38742 48/// 82901 333 10290 58000 82823 81925 555 10225=",
"63680099999","2017-03-24T06:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","270,1,N,0026,1","00510,1,C,N","005000,1,9,9","+0196,1","+0178,1","99999,9","24,0050,3,1","4,1,02,1","4,1,02,1","04,1,+00510,1,06,1","04,1,+00510,1,06,1","01,1,+00570,1,09,1","06,1,+06600,1,00,1","9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00510,1,99,9,99,9","240,N,+0180,1","99999,9,08789,1",,"42,1",,"SYN11663680 11450 62705 10196 20178 38789 48/// 60054 74244 84902 333 20180 55076 58004 84617 84617 81919 86072 555 10184=",
"63680099999","2017-03-24T09:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","230,1,N,0021,1","08100,1,C,N","007000,1,9,9","+0260,1","+0193,1","99999,9",,"4,1,02,1","2,1,02,1","02,1,+00630,1,08,1","01,1,+00690,1,09,1","05,1,+08100,1,00,1",,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00630,1,99,9,99,9",,"99999,9,08787,1","9,9,999,9,+005,1","42,1",,"SYN09263680 31557 52304 10260 20193 38787 48/// 74242 82302 333 58005 82821 81923 85077 555 10215=",
"63680099999","2017-03-24T12:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","140,1,N,0015,1","99999,9,C,N","009000,1,9,9","+0278,1","+0194,1","99999,9",,,,"04,1,+00690,1,08,1","01,1,+00750,1,09,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00690,1,99,9,99,9",,"99999,9,08762,1","9,9,999,9,+003,1",,,"SYN08063680 32559 41403 10278 20194 38762 48/// 84302 333 58003 84823 81925 555 10222=","Q01 007503SCOCIG"
"63680099999","2017-03-24T15:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","290,1,N,0015,1","00630,1,C,N","010000,1,9,9","+0248,1","+0167,1","99999,9",,,,"04,1,+00570,1,08,1","01,1,+00630,1,09,1","06,1,+06600,1,00,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00570,1,99,9,99,9","240,M,+0292,1","99999,9,08756,1","9,9,999,9,+014,1",,,"SYN09263680 32460 62903 10248 20167 38756 48/// 83902 333 10292 58014 84819 81921 86072 555 10194=",
"63680099999","2017-03-25T06:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","160,1,N,0026,1","00540,1,C,N","009000,1,9,9","+0194,1","+0188,1","99999,9","24,0130,3,1","4,1,02,1","2,1,02,1","06,1,+00480,1,06,1","01,1,+00540,1,09,1","08,1,+03000,1,04,1",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,00480,1,99,9,99,9","240,N,+0160,1","99999,9,08808,1",,"02,1",,"SYN11063680 11459 81605 10194 20188 38808 48/// 60134 70242 8691/ 333 20160 55066 58019 86616 81918 88460 555 10190=",
"63680099999","2017-03-25T09:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","180,1,N,0015,1","03600,1,9,N","010000,1,9,9","+0235,1","+0183,1","99999,9",,"4,1,02,1","2,1,02,1","03,1,+00540,1,06,1","01,1,+00570,1,09,1","08,1,+03600,1,04,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00540,1,99,9,99,9",,"99999,9,08806,1","9,9,999,9,+019,1","02,1","4,99,0103,1,999","SYN08863680 31460 81803 10235 20183 38806 48/// 70242 8391/ 333 58019 83618 81919 88462 91020=",
"63680099999","2017-03-25T12:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","200,1,N,0021,1","00630,1,C,N","010000,1,9,9","+0260,1","+0170,1","99999,9",,,,"04,1,+00600,1,08,1","01,1,+00630,1,09,1","07,1,+04200,1,05,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00600,1,99,9,99,9",,"99999,9,08776,1","9,9,999,9,+014,1",,,"SYN08663680 32560 72004 10260 20170 38776 48/// 8493/ 333 58014 84820 81921 87564 555 10200=",
"63680099999","2017-03-25T15:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","180,1,N,0021,1","00600,1,C,N","010000,1,9,9","+0234,1","+0192,1","99999,9",,,,"05,1,+00540,1,06,1","01,1,+00600,1,09,1","08,1,+03600,1,04,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00540,1,99,9,99,9","240,M,+0274,1","99999,9,08780,1","9,9,999,9,+024,1",,,"SYN09263680 32460 81804 10234 20192 38780 48/// 8591/ 333 10274 58024 85618 81920 88462 555 10206=",
"63680099999","2017-03-26T06:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","090,1,N,0010,1","00570,1,C,N","006000,1,9,9","+0208,1","+0187,1","99999,9","24,0020,3,1","4,1,02,1","2,1,02,1","04,1,+00510,1,06,1","01,1,+00570,1,09,1",,,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00510,1,99,9,99,9","240,N,+0175,1","99999,9,08812,1",,"02,1",,"SYN11163680 11456 60902 10208 20187 38812 48/// 60024 70242 8437/ 333 20175 55050 58004 84617 81919 8646 2 555 10194=",
"63680099999","2017-03-26T09:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","160,1,N,0036,1","99999,9,C,N","010000,1,9,9","+0252,1","+0195,1","99999,9",,"4,1,02,1","2,1,02,1","03,1,+00630,1,08,1","01,1,+00690,1,09,1","04,1,+04800,1,03,1",,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,00630,1,99,9,99,9",,"99999,9,08805,1","9,9,999,9,-001,1","02,1",,"SYN09263680 31560 41607 10252 20195 38805 48/// 70242 83340 333 59001 83821 81923 84366 555 10214=","Q01 048003SCOCIG"
"63680099999","2017-03-26T12:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","180,1,N,0021,1","00720,1,C,N","015000,1,9,9","+0260,1","+0191,1","99999,9",,,,"05,1,+00660,1,08,1","01,1,+00720,1,09,1",,,"9,AGL   ,+99999,+99999","06,99,1,05,1,99,9,00660,1,99,9,99,9",,"99999,9,08778,1","9,9,999,9,+002,1",,,"SYN08063680 32565 61804 10260 20191 38778 48/// 86840 333 58002 85822 81924 555 10214=",
"63680099999","2017-03-26T15:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","180,1,N,0010,1","99999,9,C,N","020000,1,9,9","+0256,1","+0184,1","99999,9",,,,"02,1,+00660,1,08,1","01,1,+00720,1,09,1","03,1,+08100,1,00,1",,"9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,00660,1,99,9,99,9","240,M,+0280,1","99999,9,08762,1","9,9,999,9,-018,1",,,"SYN09263680 32570 31802 10256 20184 38762 48/// 82301 333 10280 59018 82822 81924 83077 555 10208=","Q01 081003SCOCIG"
"63680099999","2017-03-27T06:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","999,9,C,0000,1","00630,1,C,N","004000,1,9,9","+0216,1","+0204,1","99999,9",,"4,1,02,1","4,1,02,1","04,1,+00570,1,06,1","01,1,+00630,1,09,1","06,1,+06900,1,00,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00570,1,99,9,99,9","240,N,+0186,1","99999,9,08798,1",,"05,1",,"SYN10463680 31440 60000 10216 20204 38798 48/// 70544 84302 333 20186 55048 59014 84619 81921 86073 555 10208=",
"63680099999","2017-03-27T12:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","999,9,C,0000,1","00570,1,C,N","010000,1,9,9","+0200,1","+0193,1","99999,9","06,0230,3,1","9,1,02,1","6,1,02,1","05,1,+00510,1,06,1","01,1,+00570,1,09,1","07,1,+03300,1,04,1",,"9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,00510,1,99,9,99,9",,"99999,9,08780,1","9,9,999,9,+002,1","29,1",,"SYN09863680 11460 70000 10200 20193 38780 48/// 60231 72996 8531/ 333 58002 85617 81919 87461 555 10195=",
"63680099999","2017-03-27T15:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","090,1,N,0010,1","08100,1,C,N","010000,1,9,9","+0250,1","+0217,1","99999,9","03,0002,3,1","6,1,02,1","2,1,02,1","02,1,+00660,1,08,1","01,1,+00720,1,09,1","05,1,+08100,1,00,1",,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00660,1,99,9,99,9","240,M,+0286,1","99999,9,08765,1","9,9,999,9,+003,1","21,1",,"SYN09863680 21560 50902 10250 20217 38765 72162 82301 333 10286 58003 69927 82822 81924 85077 555 10228=",
"63680099999","2017-03-29T12:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","160,1,N,0062,1","00780,1,C,N","015000,1,9,9","+0290,1","+0185,1","99999,9",,,,"05,1,+00720,1,08,1","01,1,+00780,1,09,1",,,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,00720,1,99,9,99,9",,"99999,9,08753,1","9,9,999,9,-011,1",,,"SYN08063680 32565 51612 10290 20185 38753 48/// 853// 333 59011 85824 81926 555 10220=",
"63680099999","2017-03-30T12:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","999,9,C,0000,1","00720,1,C,N","010000,1,9,9","+0262,1","+0190,1","99999,9",,"4,1,02,1","2,1,02,1","04,1,+00660,1,08,1","01,1,+00720,1,09,1","05,1,+08100,1,00,1",,"9,AGL   ,+99999,+99999","05,99,1,04,1,99,9,00660,1,99,9,99,9",,"99999,9,08765,1","9,9,999,9,+012,1","02,1",,"SYN08663680 31560 50000 10262 20190 38765 48/// 70242 333 58012 84822 81924 85077 555 10214=",
"63680099999","2017-04-01T06:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0220,1","+0205,1","99999,9","24,0000,9,1","4,1,02,1","2,1,02,1","02,1,+00570,1,08,1","01,1,+00630,1,09,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00570,1,99,9,99,9","240,N,+0196,1","99999,9,08798,1",,"01,1",,"SYN10463680 11440 22702 10220 20205 38798 48/// 69904 70142 82300 333 20196 55098 59009 82819 81921 555 10215=","Q01  00002PRCP24"
"63680099999","2017-04-02T12:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","160,1,N,0026,1","99999,9,C,N","010000,1,9,9","+0284,1","+0194,1","99999,9",,,,"04,1,+00720,1,08,1","01,1,+00780,1,09,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00720,1,99,9,99,9",,"99999,9,08763,1","9,9,999,9,-011,1",,,"SYN08063680 32560 41605 10284 20194 38763 48/// 84900 333 59011 84824 81926 555 10224=","Q01 007803SCOCIG"
"63680099999","2017-04-03T06:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","180,1,N,0015,1","99999,9,C,N","003000,1,9,9","+0244,1","+0208,1","99999,9",,"4,1,02,1","4,1,02,1","02,1,+00630,1,08,1","01,1,+00690,1,09,1","04,1,+07500,1,00,1",,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00630,1,99,9,99,9","240,N,+0205,1","99999,9,08781,1",,"42,1",,"SYN10463680 31530 41803 10244 20208 38781 48/// 74244 82303 333 20205 55101 59010 82821 81923 84075 555 10220=","Q01 075003SCOCIG"
"63680099999","2017-04-03T12:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","160,1,N,0031,1","00810,1,C,N","010000,1,9,9","+0280,1","+0190,1","99999,9",,"4,1,02,1","2,1,02,1","04,1,+00750,1,08,1","01,1,+00810,1,09,1","05,1,+08700,1,00,1",,"9,AGL   ,+99999,+99999","05,99,1,04,1,99,9,00750,1,99,9,99,9",,"99999,9,08760,1","9,9,999,9,-003,1","02,1",,"SYN10763680 31560 51606 10280 20190 38760 48/// 70242 84902 333 59003 84825 81927 85079 555 10220 RH/56/ VP/22/0=",
"63680099999","2017-04-04T09:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","160,1,N,0010,1","00810,1,C,N","009000,1,9,9","+0268,1","+0204,1","99999,9",,"4,1,02,1","4,1,02,1","05,1,+00750,1,08,1","01,1,+00810,1,09,1",,,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,00750,1,99,9,99,9",,"99999,9,08789,1","9,9,999,9,+007,1","42,1",,"SYN08663680 31559 51602 10268 20204 38789 48/// 74244 859// 333 58007 85825 81927 555 10255=",
"63680099999","2017-04-04T12:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","090,1,N,0026,1","99999,9,C,N","010000,1,9,9","+0280,1","+0198,1","99999,9",,,,"04,1,+00780,1,08,1","01,1,+00810,1,09,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00780,1,99,9,99,9",,"99999,9,08765,1","9,9,999,9,+005,1",,,"SYN08063680 32560 40905 10280 20198 38765 48/// 84900 333 58005 84826 81927 555 10225=","Q01 008103SCOCIG"
"63680099999","2017-04-04T15:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","020000,1,9,9","+0270,1","+0195,1","99999,9",,,,"02,1,+00720,1,08,1","01,1,+00780,1,09,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00720,1,99,9,99,9","240,M,+0297,1","99999,9,08757,1","9,9,999,9,+004,1",,,"SYN08663680 32570 21402 10270 20195 38757 48/// 82900 333 10297 58004 82824 81926 555 10220=",
"63680099999","2017-04-05T06:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","270,1,N,0010,1","99999,9,C,N","005000,1,9,9","+0230,1","+0185,1","99999,9","24,0010,3,1","4,1,02,1","4,1,02,1","02,1,+00600,1,02,1","01,1,+00660,1,09,1","04,1,+06600,1,02,1",,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00600,1,99,9,99,9","240,N,+0195,1","99999,9,08793,1",,"42,1",,"SYN11063680 11550 42702 10230 20185 38793 48/// 60014 74244 82348 333 20195 55092 58003 82220 81922 84272 555 10200=","Q01 066003SCOCIG"
"63680099999","2017-04-05T09:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","200,1,N,0031,1","99999,9,9,N","010000,1,9,9","+0270,1","+0192,1","99999,9",,"4,1,02,1","2,1,02,1","02,1,+00720,1,08,1","01,1,+00780,1,09,1",,,"9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,00720,1,99,9,99,9",,"99999,9,08791,1","9,9,999,9,+002,1","02,1",,"SYN08663680 31560 32006 10270 20192 38791 48/// 70242 82304 333 58002 82824 81926 555 10218=",
"63680099999","2017-04-05T12:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","110,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0280,1","+0184,1","99999,9",,,,"03,1,+00750,1,08,1","01,1,+00810,1,09,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00750,1,99,9,99,9",,"99999,9,08765,1","9,9,999,9,+000,1",,,"SYN08063680 32560 31102 10280 20184 38765 48/// 83901 333 58000 83825 81927 555 10216=",
"63680099999","2017-04-05T15:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","160,1,N,0021,1","99999,9,C,N","010000,1,9,9","+0264,1","+0186,1","99999,9",,,,"02,1,+00690,1,08,1","01,1,+00750,1,09,1","04,1,+08100,1,00,1",,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00690,1,99,9,99,9","240,M,+0292,1","99999,9,08749,1","9,9,999,9,-008,1",,,"SYN09263680 32560 41604 10264 20186 38749 48/// 82903 333 10292 59008 82823 81925 84077 555 10212=","Q01 081003SCOCIG"
"63680099999","2017-04-06T15:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","999,9,C,0000,1","00600,1,C,N","010000,1,9,9","+0234,1","+0198,1","99999,9",,"2,1,02,1","2,1,02,1","05,1,+00570,1,05,1","01,1,+00600,1,09,1","08,1,+03600,1,04,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00570,1,99,9,99,9","240,M,+0288,1","99999,9,08751,1","9,9,999,9,+002,1","95,1",,"SYN09863680 21560 80000 10234 20198 38751 48/// 79522 8594/ 333 10288 58002 85519 81920 88462 555 10215=",
"63680099999","2017-04-07T06:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","180,1,N,0015,1","00570,1,C,N","005000,1,9,9","+0205,1","+0198,1","99999,9","24,0430,3,1","4,1,02,1","4,1,02,1","05,1,+00510,1,06,1","01,1,+00570,1,09,1","07,1,+03000,1,04,1",,"9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,00510,1,99,9,99,9","240,N,+0170,1","99999,9,08778,1",,"44,1",,"SYN11063680 11450 71803 10205 20198 38778 48/// 60434 74444 8591/ 333 20170 55/// 58001 85617 81919 87460 555 10200=",
"63680099999","2017-04-07T09:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","270,1,N,0021,1","99999,9,C,N","010000,1,9,9","+0240,1","+0195,1","99999,9",,"4,1,02,1","2,1,02,1","03,1,+00600,1,08,1","01,1,+00660,1,09,1","04,1,+03900,1,00,1",,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,00600,1,99,9,99,9",,"99999,9,08782,1","9,9,999,9,+005,1","01,1",,"SYN09263680 11560 42704 10240 20195 38782 48/// 70142 83901 333 58005 83820 81922 84063 555 10210=","Q01 039003SCOCIG"
"63680099999","2017-04-07T12:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","999,9,C,0000,1","99999,9,C,N","010000,1,9,9","+0265,1","+0198,1","99999,9",,,,"04,1,+00690,1,08,1","01,1,+00750,1,09,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00690,1,99,9,99,9",,"99999,9,08751,1","9,9,999,9,+001,1",,,"SYN08063680 32560 40000 10265 20198 38751 48/// 84900 333 58001 84823 81925 555 10220=","Q01 007503SCOCIG"
"63680099999","2017-04-07T15:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","020000,1,9,9","+0260,1","+0185,1","99999,9",,,,"02,1,+00660,1,08,1","01,1,+00720,1,09,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00660,1,99,9,99,9","240,M,+0290,1","99999,9,08743,1","9,9,999,9,-008,1",,,"SYN08663680 32570 20000 10260 20185 38743 48/// 82900 333 10290 59008 82822 81924 555 10210=",
"63680099999","2017-04-08T06:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","999,9,C,0000,1","00600,1,C,N","006000,1,9,9","+0205,1","+0204,1","99999,9","24,0070,3,1","4,1,02,1","4,1,02,1","04,1,+00540,1,06,1","01,1,+00600,1,09,1",,,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00540,1,99,9,99,9","240,N,+0180,1","99999,9,08789,1",,"42,1",,"SYN11163680 11456 70000 10205 20204 38789 48/// 60074 74244 8437/ 333 20180 55085 58011 84618 81920 8736 1 555 10204=",
"63680099999","2017-04-08T09:00:00","4","0.3166666","32.6166666","1140.0","KAMPALA, UG","FM-12","99999","V020","140,1,N,0021,1","99999,9,C,N","010000,1,9,9","+0245,1","+0181,1","99999,9",,,,"04,1,+00660,1,08,1","01,1,+00720,1,09,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00660,1,99,9,99,9",,"99999,9,08788,1","9,9,999,9,+006,1",,,"SYN08063680 32560 41404 10245 20181 38788 48/// 84940 333 58006 84822 81924 555 10202=","Q01 007203SCOCIG"
